id|fecha_relevamiento|practica_deportes|hace_dep_gim_priv|hace_dep_univ|hace_dep_partic|hace_dep_otros|prac_dep_basquet|prac_dep_natacion|prac_dep_futbol|prac_dep_gimnasia|prac_dep_tenis|prac_dep_handball|prac_dep_voley|prac_dep_otros|
725|04/02/2003||||||||||||||
726|01/04/2002||||||||||||||
744|01/04/2002||||||||||||||
751|01/04/2002||||||||||||||
756|18/12/2002||||||||||||||
789|20/04/2017||||||||||||||
826|24/05/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
827|13/12/2007|N|||||||||||||
834|01/04/2002||||||||||||||
862|01/04/2002||||||||||||||
876|01/04/2002||||||||||||||
897|01/04/2002||||||||||||||
900|01/02/2021||N|N|N|N|N|N|N|N|N|N|N|N|
919|02/02/2006|S||||S||||||||S|
925|09/06/2014||||||||||||||
934|27/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
935|01/04/2002||||||||||||||
938|01/04/2002||||||||||||||
986|01/04/2002||||||||||||||
991|01/04/2002||||||||||||||
1015|20/04/2017|S|||S||||S|||||S|
1016|28/11/2002||||||||||||||
1064|01/04/2002||||||||||||||
1066|01/04/2002||||||||||||||
1068|14/02/2006|S|||S||||S||||||
1070|24/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
1086|01/04/2002||||||||||||||
1097|01/04/2002||||||||||||||
1099|01/04/2002||||||||||||||
1104|01/04/2002||||||||||||||
1111|16/03/2007|S|||S||||S||||||
1133|01/04/2002||||||||||||||
1141|01/04/2002||||||||||||||
1143|05/02/2006|S|S|||||||||||S|
1160|09/04/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
1167|01/04/2002||||||||||||||
1180|01/04/2002||||||||||||||
1187|01/04/2002||||||||||||||
1189|01/04/2002||||||||||||||
1198|01/04/2002||||||||||||||
1203|14/08/2006|S|||S||||S||||||
1224|09/03/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
1227|13/02/2012|S|N|N|N|S|N|N|N|N|N|N|N|S|
1241|01/04/2002||||||||||||||
1243|01/04/2002||||||||||||||
1249|28/02/2012|S|N|N|S|N|N|N|S|N|N|N|N|N|
1251|01/04/2002||||||||||||||
1259|14/04/2009|S|N|N|S|N|N|N|S|N|N|N|N|N|
1264|01/04/2002||||||||||||||
1281|17/02/2012|S|N|N|S|S|N|N|S|N|N|N|N|S|
1289|04/08/2014|S|N|N|S|S|N|N|N|N|N|N|N|S|
1317|01/04/2002||||||||||||||
1319|01/04/2002||||||||||||||
1333|29/11/2002||||||||||||||
1345|01/04/2002||||||||||||||
1347|01/04/2002||||||||||||||
1368|01/04/2002||||||||||||||
1374|01/04/2002||||||||||||||
1383|21/06/2022||||||||||||||
1386|12/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
1392|29/03/2022|S|S|N|S|S|N|N|N|S|S|N|N|S|
1403|01/04/2002||||||||||||||
1420|01/04/2002||||||||||||||
1424|01/04/2002||||||||||||||
1436|01/04/2002||||||||||||||
1444|01/04/2002||||||||||||||
1448|07/03/2014|S|S|N|N|N|N|S|N|N|N|N|N|N|
1449|20/04/2017|S|||S||||S|S|S|||S|
1462|01/04/2002||||||||||||||
1506|01/04/2002||||||||||||||
1509|01/04/2002||||||||||||||
1523|03/09/2008|S|S|N|S|N|N|N|S|N|N|N|N|S|
1542|01/02/2008|S|N|N|S|N|N|N|S|N|N|N|N|N|
1546|01/04/2002||||||||||||||
1547|01/04/2002||||||||||||||
1550|01/04/2002||||||||||||||
1551|01/04/2002||||||||||||||
1558|01/04/2002||||||||||||||
1596|01/04/2002||||||||||||||
1602|01/04/2002||||||||||||||
1620|01/04/2002||||||||||||||
1624|20/12/2005|N|||||||||||||
1625|01/04/2002||||||||||||||
1634|07/03/2004|S|||S||||S||S||||
1652|01/04/2002||||||||||||||
1660|20/04/2017||||||||||||||
1667|01/04/2002||||||||||||||
1672|20/04/2017|S|S|||||||||||S|
1676|11/07/2022|S|S|N|S|S|N|N|S|S|N|N|N|N|
1677|22/08/2006|N|||||||||||||
1679|07/03/2016|S|N|N|S|N|N|N|S|N|N|N|N|S|
1681|14/09/2012|S|N|N|N|S|N|N|S|N|N|N|N|N|
1695|13/03/2004|S||||S||||||||S|
1704|01/04/2002||||||||||||||
1711|01/04/2002||||||||||||||
1741|11/12/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
1781|01/04/2002||||||||||||||
1782|01/11/2011|S|S|N|N|S|N|N|S|N|N|N|N|S|
1796|01/04/2002||||||||||||||
1803|09/06/2014||||||||||||||
1809|01/04/2002||||||||||||||
1812|01/04/2002||||||||||||||
1821|01/04/2002||||||||||||||
1837|12/08/2019|S|N|N|S|N|N|S|S|N|N|N|N|N|
1840|29/03/2005|N|||||||||||||
1854|01/04/2002||||||||||||||
1855|01/04/2002||||||||||||||
1858|12/05/2010|S|N|N|S|N|N|N|S|N|N|N|N|N|
1860|26/05/2010|S|N|N|S|N|N|N|S|N|S|N|N|S|
1862|20/04/2017|S|S|N|N|N|N|N|N|N|N|N|N|N|
1869|01/04/2002||||||||||||||
1872|02/02/2007|S|S||||S||S|||||S|
1891|20/04/2017|S|||S||||S|||||S|
1896|05/02/2011|S|N|N|S|N|N|N|S|N|N|N|N|N|
1903|18/04/2013|S|N|N|S|N|N|N|N|N|N|N|N|S|
1908|01/04/2002||||||||||||||
1912|01/04/2002||||||||||||||
1930|01/04/2002||||||||||||||
1939|14/02/2012|S|N|N|S|N|N|N|N|N|S|N|N|S|
1946|14/02/2007|S|S|||||||S|||||
1964|06/05/2021||||||||||||||
1970|03/06/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
1987|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
1990|15/02/2010|S|S|N|N|N|N|N|N|S|N|N|N|N|
2019|04/02/2004|N|||||||||||||
2020|09/02/2011|S|N|N|S|N|N|N|S|N|N|N|N|S|
2026|01/04/2002||||||||||||||
2029|08/03/2004|S|S||||||S||||||
2045|08/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
2049|01/04/2002||||||||||||||
2060|01/04/2002||||||||||||||
2071|01/04/2002||||||||||||||
2089|04/02/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
2091|23/03/2007|N|||||||||||||
2093|27/02/2019|S|S|N|N|N|N|S|N|N|N|N|N|N|
2124|01/04/2002||||||||||||||
2151|08/02/2006|N|||||||||||||
2153|04/08/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
2168|05/07/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2183|11/02/2010|S|S|N|S|N|N|N|N|N|N|N|N|S|
2191|28/05/2015|S|N|S|N|S|S|N|N|N|N|N|N|N|
2209|19/03/2004|N|||||||||||||
2221|16/05/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
2287|17/02/2016|S|S|N|S|N|N|N|N|N|N|N|N|S|
2293|01/04/2002||||||||||||||
2299|09/06/2014||||||||||||||
2312|23/09/2013|S|N|N|S|N|N|N|S|N|N|N|N|N|
2319|01/04/2002||||||||||||||
2320|29/10/2010|S|N|N|S|N|N|N|S|N|N|N|N|N|
2321|01/04/2002||||||||||||||
2331|01/04/2002||||||||||||||
2359|27/10/2006|S|||S|||||||||S|
2360|01/04/2002||||||||||||||
2377|05/02/2003||||||||||||||
2390|01/04/2002||||||||||||||
2430|08/03/2013|S|S|S|S|S|N|N|N|N|N|N|N|S|
2448|03/05/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
2453|20/04/2017|S|S|N|N|S|N|N|N|N|N|N|N|S|
2469|01/04/2002||||||||||||||
2484|01/04/2002||||||||||||||
2486|01/04/2002||||||||||||||
2487|01/04/2002||||||||||||||
2502|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
2518|14/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
2540|21/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
2543|17/12/2002||||||||||||||
2548|01/04/2002||||||||||||||
2558|01/04/2002||||||||||||||
2593|22/03/2010|S|N|S|S|N|N|N|S|N|N|N|N|N|
2612|01/04/2002||||||||||||||
2615|13/12/2002||||||||||||||
2617|09/03/2014|S|N|N|S|N|N|N|S|N|N|N|N|S|
2622|05/02/2010|S|N|N|N|S|N|N|N|N|N|N|S|N|
2629|01/03/2004|N|||||||||||||
2650|01/04/2002||||||||||||||
2665|27/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
2670|09/06/2014||||||||||||||
2680|10/03/2004|S||S|||||S||||||
2690|26/02/2015|S|N|S|S|N|S|N|S|N|N|N|S|N|
2725|25/02/2009|S|N|N|S|N|N|N|S|N|N|N|N|N|
2761|30/11/2020||||||||||||||
2769|01/09/2016|S|S|N|N|N|N|N|N|N|N|N|N|S|
2777|25/04/2002||||||||||||||
2786|25/04/2002||||||||||||||
2794|09/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
2797|26/04/2002||||||||||||||
2815|29/04/2002||||||||||||||
2833|29/09/2017|S|N|N|S|N|N|N|N|N|N|N|N|S|
2839|04/02/2013|S|N|N|S|N|S|N|S|N|N|N|N|S|
2842|14/12/2008|S|N|S|N|N|N|N|N|N|N|N|S|N|
2844|20/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
2849|19/04/2009|S|N|N|S|N|S|N|N|N|N|N|N|N|
2853|16/05/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
2855|12/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2859|17/12/2002||||||||||||||
2867|03/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
2895|03/03/2006|S||||S||||||S||S|
2899|11/02/2011|S|S|N|N|N|N|N|N|S|N|N|N|N|
2907|10/09/2019|S|N|N|S|N|N|N|N|S|N|N|N|N|
2913|11/03/2004|S|||S|||S|||||||
2924|20/04/2015|S|N|N|S|N|N|N|N|N|N|N|N|S|
2929|17/04/2002||||||||||||||
2941|07/03/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
2946|18/04/2002||||||||||||||
2964|11/12/2002||||||||||||||
2980|20/01/2007|S|||S||||S||||S||
2989|25/11/2002||||||||||||||
3009|28/11/2002||||||||||||||
3028|03/03/2004|N|||||||||||||
3033|29/11/2002||||||||||||||
3044|15/06/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
3050|10/11/2004|S||||S||||||||S|
3064|31/03/2004|N|||||||||||||
3084|09/04/2003||||||||||||||
3086|16/04/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
3116|10/03/2014|S|N|N|S|N|N|N|S|N|N|N|N|S|
3120|11/12/2020||||||||||||||
3129|16/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
3134|31/07/2005|N|||||||||||||
3140|15/04/2003||||||||||||||
3147|02/02/2015|S|S|S|N|N|S|S|S|N|N|N|S|N|
3162|04/03/2004|N|||||||||||||
3166|27/03/2014|S|S|N|S|S|N|N|S|N|N|N|N|S|
3174|30/11/2020|S|N|N|N|S|N|N|S|N|N|N|N|S|
3181|08/04/2016|S|N|N|S|N|N|N|S|N|N|N|N|N|
3191|27/03/2010|S|N|S|N|N|N|N|N|N|S|N|N|N|
3228|21/04/2003||||||||||||||
3231|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
3238|22/02/2005|S|||S|||S|||||||
3244|01/03/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
3292|06/11/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
3293|01/04/2005||||||||||||||
3304|19/03/2003||||||||||||||
3310|16/04/2004|N|||||||||||||
3337|03/02/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
3349|05/02/2018|S|N|S|S|N|N|N|N|N|S|N|N|S|
3354|16/04/2004||||||||||||||
3357|10/02/2015|S|N|N|N|S|N|N|N|N|N|N|N|S|
3358|06/06/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
3367|08/05/2018|S|N|N|N|S|N|N|N|N|N|N|N|S|
3388|13/05/2016|S|N|N|N|S|N|N|N|N|N|N|N|S|
3412|14/03/2011|S|N|N|S|N|N|N|S|N|S|N|N|S|
3420|03/02/2008|N|||||||||||||
3432|28/02/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
3433|15/02/2013|S|N|S|N|S|N|N|S|N|N|N|N|S|
3438|10/09/2013|S|S|S|S|N|S|N|S|N|N|N|S|S|
3465|16/04/2004||||||||||||||
3470|16/04/2004||||||||||||||
3497|20/09/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
3508|21/10/2019|S|N|N|S|N|N|N|N|N|N|N|N|S|
3514|23/08/2006|N|||||||||||||
3521|23/04/2004||||||||||||||
3527|23/04/2004||||||||||||||
3530|23/04/2004||||||||||||||
3549|26/04/2004|N|||||||||||||
3555|20/04/2007|N|||||||||||||
3558|26/04/2004||||||||||||||
3575|18/03/2019|S|S|N|N|N|N|N|N|N|N|N|N|S|
3597|20/03/2006|S|||S|||||||||S|
3599|01/02/2015|S|S|N|N|N|N|N|N|S|N|N|N|N|
3601|14/03/2005|N|||||||||||||
3610|05/11/2019|S|S|N|N|N|N|N|N|N|N|N|N|N|
3616|16/03/2005|N|||||||||||||
3639|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3648|21/03/2016|S|N|S|N|N|N|N|S|N|N|N|N|S|
3655|03/02/2016|S|N|N|N|N|N|N|N|N|N|N|S|S|
3656|21/03/2005||||||||||||||
3661|09/03/2015|S|S|N|N|N|N|N|N|N|N|N|N|S|
3670|11/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
3726|29/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
3734|04/02/2009|S|S|N|N|N|N|N|N|N|N|N|N|S|
3735|09/03/2012|S|S|N|N|N|N|N|N|N|N|N|N|N|
3736|19/11/2014|S|N|N|N|N|N|N|S|N|N|N|N|N|
3742|19/02/2019|S|N|N|N|S|N|N|S|N|N|N|N|N|
3743|07/04/2005||||||||||||||
3751|13/02/2020|S|N|N|N|S|N|N|N|N|N|N|N|S|
3801|04/02/2010|S|S|N|S|N|N|S|S|S|N|N|N|N|
3802|31/03/2006||||||||||||||
3830|05/02/2009|S|N|N|S|N|N|N|N|S|N|N|N|N|
3851|26/08/2021|S|N|N|S|N|N|N|S|N|N|N|N|S|
3857|12/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
3859|14/02/2012|S|N|N|S|N|N|N|N|N|N|N|N|S|
3863|10/06/2022|S|S|N|N|N|N|N|N|N|S|N|N|S|
3899|20/04/2006|S|S||S|||S||||S|S|S|
3903|18/02/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
3905|31/01/2022|S|N|N|S|S|N|N|S|N|N|N|N|S|
3921|05/11/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
3941|21/02/2017|S|N|S|S|N|N|S|S|N|N|N|N|N|
3944|25/04/2006||||||||||||||
3962|25/04/2006||||||||||||||
3973|26/04/2006||||||||||||||
4011|27/04/2006||||||||||||||
4014|03/05/2006||||||||||||||
4016|03/05/2006||||||||||||||
4019|01/02/2017|S|N|N|N|S|N|N|N|N|N|N|N|N|
4025|26/06/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
4041|18/08/2006||||||||||||||
4054|16/02/2009|S|S|N|N|N|N|N|N|S|N|N|N|N|
4057|29/03/2010|S|N|N|N|N|N|N|S|N|N|N|N|N|
4075|10/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4104|10/02/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4109|12/02/2012|S|N|N|S|N|N|N|N|N|N|N|N|S|
4116|22/03/2007|S|S|||||||||||S|
4129|10/08/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
4147|23/03/2007||||||||||||||
4150|16/04/2018|S|N|N|S|N|N|N|N|N|N|N|S|S|
4166|26/03/2007||||||||||||||
4169|03/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4170|26/03/2007|S|||S||||S||||||
4176|21/04/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
4215|19/06/2014|S|S|S|N|N|N|N|S|N|N|S|N|S|
4270|25/02/2013|S|S|N|N|N|N|N|N|N|N|N|N|N|
4273|22/02/2008||||||||||||||
4304|27/02/2008||||||||||||||
4312|27/02/2008||||||||||||||
4315|27/02/2008||||||||||||||
4318|07/03/2014|S|N|N|S|S|N|N|S|N|N|N|N|S|
4345|15/02/2015|S|S|N|N|N|N|N|N|S|N|N|N|N|
4396|14/03/2014|S|S|N|N|N|N|N|N|N|N|N|N|S|
4410|13/03/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4439|25/03/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4442|01/11/2019|S|S|N|N|S|N|S|S|N|N|N|N|S|
4471|08/04/2018|S|N|S|S|S|N|N|S|N|N|N|S|S|
4474|20/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
4476|31/03/2008||||||||||||||
4485|16/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4489|03/04/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4499|07/04/2008||||||||||||||
4506|07/04/2008||||||||||||||
4529|25/02/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4531|09/05/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
4569|02/02/2022|S|N|N|S|S|N|N|S|N|S|N|N|N|
4571|12/11/2019|S|N|N|S|N|N|N|N|N|N|N|N|S|
4581|10/03/2021|S|S|S|S|N|N|N|S|N|N|N|N|S|
4586|03/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4598|09/03/2009|S|N|S|N|N|N|N|N|N|N|N|S|N|
4603|08/02/2017|S|N|N|S|N|N|N|S|N|N|S|N|S|
4609|11/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4613|25/09/2017|S|S|N|N|N|N|N|N|N|N|N|N|S|
4617|08/02/2011|S|S|N|S|S|N|N|S|N|N|N|N|S|
4627|14/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4654|30/03/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4655|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4673|01/04/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
4684|09/08/2018|S|N|N|N|S|N|N|S|N|N|N|N|N|
4688|04/03/2011|S|S|N|N|N|S|N|N|N|N|S|N|N|
4693|25/02/2016|S|S|N|N|N|N|N|N|N|N|N|N|S|
4718|01/03/2017|S|S|N|N|N|N|N|N|N|S|N|N|S|
4729|20/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
4730|30/01/2017|S|S|N|N|N|N|N|N|S|N|N|N|N|
4735|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4762|21/06/2022|S|N|N|S|S|S|N|N|N|N|N|N|S|
4765|22/02/2016|S|N|S|N|N|N|N|N|N|S|N|N|N|
4773|09/11/2021|S|N|N|N|S|N|N|N|N|N|N|N|S|
4776|23/02/2022|S|S|S|N|S|N|N|S|N|S|N|S|S|
4779|22/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4781|22/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4800|23/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4811|08/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
4819|18/10/2021|S|S|S|N|N|S|N|N|N|N|N|N|S|
4833|04/02/2022|S|N|S|N|S|N|N|N|N|N|N|S|N|
4879|31/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4890|12/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
4900|06/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4918|22/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4923|07/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4939|06/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
4944|09/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4946|20/04/2017|S|N|S|N|N|N|N|S|N|N|N|N|N|
4973|13/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4979|17/09/2019|S|N|N|S|N|N|N|S|N|N|N|N|N|
4984|27/03/2021|S|N|N|S|N|S|S|N|N|N|N|N|N|
4986|14/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
4995|12/03/2012|S|S|N|N|N|N|N|N|S|N|N|N|N|
4998|01/04/2019|S|S|N|N|N|N|N|N|S|N|N|N|S|
5000|19/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
5032|07/03/2015|S|N|N|N|N|N|N|N|N|N|N|N|S|
5038|30/03/2020|S|S|S|N|N|N|N|N|N|S|N|N|N|
5050|26/08/2020|S|N|N|S|S|N|N|N|N|S|N|N|N|
5051|22/05/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
5053|21/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5057|21/03/2018|S|N|N|S|N|N|N|S|N|N|N|S|N|
5065|01/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5066|15/02/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
5069|13/02/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5091|06/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5109|11/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5111|11/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5132|12/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5148|10/09/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
5150|09/03/2018|S|N|N|N|S|N|N|N|N|N|N|N|N|
5168|08/11/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
5184|08/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
5200|26/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
5215|27/03/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
5228|13/02/2019|S|N|N|S|N|N|S|S|N|N|N|N|N|
5238|21/02/2017|S|N|N|N|S|N|N|S|N|N|N|N|N|
5249|02/10/2015|S|N|S|N|S|N|N|S|N|N|N|N|N|
5259|07/02/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
5271|09/02/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
5288|05/02/2018|S|N|S|N|N|N|N|S|N|N|N|N|N|
5291|13/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
5298|25/04/2019|S|N|N|N|N|N|N|S|N|N|N|N|N|
5304|18/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5338|20/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5355|19/10/2017|S|S|N|N|S|N|N|S|N|N|N|N|S|
5358|03/10/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
5363|20/04/2012|S|S|S|N|N|N|N|S|S|N|N|N|N|
5368|10/03/2014|S|N|S|N|N|N|N|N|N|N|S|N|N|
5374|23/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5376|20/10/2017|S|N|N|S|N|N|N|S|N|N|N|N|S|
5397|07/02/2018|S|S|N|N|N|N|N|N|N|N|N|N|S|
5408|19/04/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5422|28/07/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
5425|15/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5434|14/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
5435|17/05/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
5439|17/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5443|08/10/2019|S|N|N|N|N|N|N|N|S|N|N|N|N|
5455|23/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5466|04/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
5471|28/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5487|01/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5505|12/06/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
5516|19/02/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|
5524|03/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5526|03/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5531|11/08/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
5533|05/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5553|05/04/2013|S|N|N|S|N|N|N|S|N|N|N|N|S|
5558|08/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
5559|11/02/2022|S|N|N|N|S|S|N|N|N|N|N|S|N|
5569|11/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
5571|20/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
5584|09/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5605|10/03/2016|S|N|S|N|N|S|N|N|N|N|N|N|N|
5628|11/04/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
5638|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
5639|06/02/2022|S|S|S|N|S|S|N|S|N|N|N|N|N|
5666|21/03/2022|S|N|N|N|S|S|S|S|N|S|N|N|S|
5669|12/04/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
5677|09/03/2017|S|S|N|N|N|N|N|N|N|N|N|N|S|
5704|01/04/2014|N|N|S|N|N|N|N|N|S|N|N|N|N|
5719|01/04/2014|S|S|N|S|N|N|N|N|N|N|N|N|S|
5753|21/06/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
5761|04/02/2019|S|S|S|S|N|S|S|N|S|S|N|N|S|
5765|04/02/2020|S|S|N|N|N|S|N|N|N|S|N|N|N|
5776|21/08/2017|S|S|N|N|N|N|N|N|S|N|S|N|N|
5816|22/12/2021|S|N|N|N|S|N|N|S|N|S|N|N|S|
5827|16/03/2022|S|S|N|S|N|N|N|S|S|N|N|N|N|
5875|25/03/2020|S|N|S|S|S|N|N|S|S|N|N|S|S|
5888|11/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
5896|08/04/2015|S|N|N|S|N|S|N|S|N|S|N|N|S|
5914|02/03/2018|S|N|S|N|N|N|N|S|N|S|N|N|N|
5924|04/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
5934|08/04/2015|S|S|N|N|N|N|N|N|N|N|N|N|S|
5937|27/02/2018|S|S|N|N|N|S|S|N|N|N|N|N|S|
5947|20/02/2016|S|N|N|S|N|N|N|S|N|N|N|N|N|
5955|08/04/2015|S|N|N|S|N|N|N|N|N|N|N|N|S|
5957|06/04/2020|S|S|N|S|S|S|N|N|N|N|N|N|S|
5998|14/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
6008|06/02/2017|S|S|S|S|S|S|N|S|N|N|N|N|N|
6043|05/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
6057|23/11/2021|S|N|N|N|S|S|N|N|N|N|S|S|N|
6060|03/03/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
6075|11/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
6078|05/02/2022|S|N|N|N|N|N|N|N|N|N|N|N|S|
6082|10/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
6089|14/06/2022|S|S|N|S|S|N|N|S|N|N|N|N|N|
6107|20/10/2020|S|S|N|S|N|N|N|S|N|S|N|N|S|
6118|10/03/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
6130|08/02/2017|S|N|N|S|N|N|N|N|S|N|N|N|N|
